dt,main.aqi,components.co,components.no,components.no2,components.o3,components.so2,components.pm2_5,components.pm10,components.nh3
1766545200,5,1960.83,1.0,21.18,96.38,21.24,461.45,496.03,14.39
1766548800,5,1720.72,0.75,17.38,129.79,40.27,459.51,491.84,5.91
1766552400,5,1654.64,0.82,16.44,154.89,48.94,462.56,495.12,3.22
1766556000,5,1651.46,0.74,15.68,182.79,53.18,470.95,504.05,2.98
1766559600,5,1477.73,0.44,10.91,214.44,56.2,446.74,476.78,1.39
1766563200,5,1366.94,0.28,8.3,228.46,52.25,428.87,456.69,1.19
1766566800,5,1311.72,0.19,7.69,233.76,49.39,420.77,447.48,1.69
1766570400,5,1286.34,0.11,8.22,232.78,46.81,416.27,442.38,2.42
1766574000,5,1285.0,0.03,9.22,224.08,43.24,412.73,438.69,3.73
1766577600,5,1292.24,0.0,8.96,213.43,40.1,411.78,437.87,5.31
1766581200,5,1310.45,0.0,8.47,202.32,37.2,413.15,439.83,6.82
1766584800,5,1344.94,0.0,8.63,190.32,33.41,413.62,441.48,8.5
1766588400,5,1390.56,0.0,9.09,177.63,29.42,411.89,441.02,9.61
1766592000,5,1418.48,0.0,9.66,164.37,26.43,402.04,431.74,9.61
1766595600,5,1450.73,0.0,10.6,151.21,23.93,390.74,420.53,8.87
1766599200,5,1461.17,0.0,11.38,139.83,23.24,374.76,403.57,7.35
1766602800,5,1339.67,0.0,10.23,141.73,28.88,336.3,361.71,4.1
1766606400,5,1272.94,0.0,10.05,138.12,32.29,311.89,335.42,2.46
1766610000,5,1251.92,0.0,10.38,131.04,35.26,299.71,322.31,1.51
1766613600,5,1260.51,0.0,11.26,121.01,36.68,295.67,317.81,1.0
1766617200,5,1297.13,0.0,12.7,109.36,35.49,299.65,321.83,0.87
1766620800,5,1342.61,0.0,14.33,98.55,32.88,304.94,327.26,0.86
1766624400,5,1368.44,0.01,16.21,89.18,30.29,303.92,326.6,1.03
1766628000,5,1375.72,0.33,19.54,86.22,29.91,298.99,322.05,1.29
1766631600,5,1318.55,1.13,20.79,91.7,32.1,286.96,309.67,1.31
1766635200,5,1054.09,1.41,16.7,112.39,34.85,236.68,255.82,0.6
1766638800,5,961.85,1.38,13.93,132.39,32.55,216.42,234.53,0.71
1766642400,5,936.82,1.03,11.23,156.6,30.2,216.42,234.57,0.9
1766646000,5,820.97,0.51,6.69,179.74,25.72,195.8,213.22,0.65
1766649600,5,739.64,0.26,4.17,189.89,21.96,183.16,200.35,0.41
1766653200,5,710.22,0.16,3.51,194.09,20.1,180.98,198.49,0.3
1766656800,5,702.76,0.1,3.85,195.01,19.06,181.35,199.25,0.5
1766660400,5,704.24,0.03,4.66,190.47,18.64,181.46,199.64,1.02
1766664000,5,710.75,0.0,4.88,184.9,19.09,181.68,200.13,1.43
1766667600,5,742.28,0.0,5.37,176.58,19.16,187.69,206.91,2.72
1766671200,5,801.88,0.0,6.61,165.91,18.77,199.02,219.67,4.97
1766674800,5,874.46,0.0,7.93,154.88,18.86,209.79,232.13,7.07
1766678400,5,941.46,0.0,9.18,144.12,19.73,218.56,242.49,7.96
1766682000,5,1023.3,0.0,10.7,132.51,20.71,229.11,254.55,8.37
1766685600,5,1101.24,0.0,12.17,121.54,22.07,239.49,265.88,8.16
1766689200,5,1157.09,0.0,13.28,111.99,23.83,246.51,273.14,7.42
1766692800,5,1207.24,0.0,14.31,103.98,25.72,251.95,278.51,6.59
1766696400,5,1253.63,0.0,15.48,96.62,27.02,256.05,282.27,5.86
1766700000,5,1298.62,0.0,16.87,89.18,27.67,259.49,285.16,5.2
1766703600,5,1346.62,0.0,18.34,82.32,28.23,264.78,289.86,4.63
1766707200,5,1374.52,0.0,19.31,76.73,28.44,267.95,292.29,3.97
1766710800,5,1358.42,0.0,19.58,74.16,28.97,263.3,286.91,3.19
1766714400,5,1334.36,0.16,20.74,74.41,29.04,256.42,279.58,2.92
1766718000,5,1256.84,1.14,20.19,82.59,30.86,244.21,266.54,2.68
1766721600,5,1059.4,1.63,16.63,103.48,36.03,217.53,237.31,1.77
1766725200,5,982.47,1.57,14.08,126.22,35.24,208.27,227.14,1.87
1766728800,5,946.0,1.17,11.57,152.83,34.05,209.08,227.4,2.25
1766732400,5,776.36,0.56,6.59,175.6,28.68,178.87,193.9,1.74
1766736000,5,662.74,0.29,4.06,184.49,24.2,155.36,168.38,1.5
1766739600,5,628.09,0.19,3.58,189.53,22.89,147.81,160.27,1.61
1766743200,5,632.86,0.14,4.42,191.16,22.2,148.54,161.16,2.51
1766746800,5,661.64,0.05,6.33,185.14,21.24,150.62,163.92,4.75
1766750400,5,703.61,0.0,7.66,175.82,20.71,152.9,167.18,7.19
1766754000,5,757.47,0.0,8.35,166.91,20.95,158.28,173.86,8.98
1766757600,5,817.76,0.0,8.78,160.29,22.24,166.72,183.58,9.88
1766761200,5,873.62,0.0,8.9,154.46,24.41,176.58,194.32,9.76
1766764800,5,914.88,0.0,8.84,148.25,26.62,185.14,203.34,8.6
1766768400,5,963.64,0.0,9.19,142.13,28.52,194.13,212.9,7.51
1766772000,5,1000.39,0.0,9.47,136.68,30.94,202.11,221.04,6.01
1766775600,5,1026.2,0.0,9.67,131.3,32.59,207.95,226.75,4.75
1766779200,5,1061.62,0.0,10.09,125.32,32.69,214.68,233.49,4.16
1766782800,5,1092.24,0.0,10.51,119.91,32.32,221.45,240.2,3.75
1766786400,5,1127.0,0.0,11.11,113.7,31.16,228.13,246.85,3.61
1766790000,5,1163.27,0.0,11.75,107.42,29.49,235.2,253.82,3.4
1766793600,5,1197.95,0.0,12.41,100.86,28.21,242.05,260.46,3.14
1766797200,5,1229.27,0.0,13.49,93.36,27.91,246.34,264.86,2.99
1766800800,5,1259.59,0.11,15.71,87.34,29.16,248.49,267.45,3.07
1766804400,5,1261.4,0.98,16.63,87.8,32.13,245.78,265.12,3.04
1766808000,5,1091.93,1.45,14.09,106.49,43.46,224.06,242.26,1.1
1766811600,5,1033.79,1.45,12.34,124.72,43.07,217.62,235.76,1.2
1766815200,5,995.61,1.06,10.29,149.12,41.32,219.83,237.9,1.46
1766818800,5,817.71,0.45,5.67,178.52,35.76,196.51,211.75,1.16
1766822400,5,707.48,0.22,3.42,189.22,29.46,175.82,188.98,1.34
1766826000,5,665.78,0.15,3.03,193.96,26.24,165.46,177.77,1.73
1766829600,5,666.21,0.11,3.85,194.66,23.74,164.97,177.27,2.97
1766833200,5,688.8,0.04,5.53,188.06,21.29,166.81,179.59,5.48
1766836800,5,719.54,0.0,6.63,178.78,19.49,167.98,181.45,8.04
1766840400,5,759.58,0.0,7.11,169.23,18.08,171.61,186.09,10.14
1766844000,5,807.86,0.0,7.52,160.62,17.08,178.64,194.37,11.52
1766847600,5,857.31,0.0,7.82,152.89,16.62,187.05,203.94,11.97
1766851200,5,910.23,0.0,8.31,143.32,15.73,195.1,213.22,11.8
1766854800,5,986.57,0.0,9.31,131.36,13.97,205.09,224.94,11.59
1766858400,5,1054.36,0.0,10.11,121.71,13.33,214.63,235.66,10.41
1766862000,5,1070.7,0.0,10.37,119.95,15.7,215.0,235.9,8.34
1766865600,5,1109.93,0.0,10.78,113.41,16.12,220.03,240.97,7.61
1766869200,5,1147.04,0.0,11.14,106.62,16.22,225.96,246.84,7.33
1766872800,5,1180.67,0.0,11.57,99.67,16.16,230.79,251.36,7.2
1766876400,5,1202.1,0.0,12.02,94.63,16.21,234.04,253.94,6.8
1766880000,5,1210.72,0.0,12.33,92.44,17.17,235.77,254.72,5.95
1766883600,5,1182.71,0.0,12.06,94.15,20.79,236.69,254.89,4.56
1766887200,5,1200.73,0.09,13.43,91.0,22.92,243.19,261.81,3.94
1766890800,5,1233.42,0.85,14.59,91.03,25.74,249.32,268.88,3.76
1766894400,5,1061.04,1.11,12.24,114.7,37.61,230.5,249.18,1.53
1766898000,5,1008.14,1.14,11.0,133.4,37.49,227.72,246.51,1.66
1766901600,5,988.96,0.89,9.55,157.22,36.49,234.51,253.54,2.02
1766905200,5,846.48,0.44,5.75,184.07,35.19,215.83,232.38,1.33
1766908800,5,763.11,0.23,3.8,197.52,32.29,201.58,216.52,1.26
1766912400,5,741.22,0.15,3.41,204.95,30.46,197.34,211.71,1.45
1766916000,5,741.76,0.1,3.77,208.51,28.82,197.6,211.81,1.85
1766919600,5,749.61,0.03,4.51,205.62,26.99,199.47,213.74,2.41
1766923200,5,759.86,0.0,4.56,201.13,25.87,201.78,216.26,2.83
1766926800,5,783.87,0.0,4.55,194.65,24.75,207.33,222.53,3.88
1766930400,5,826.73,0.0,5.03,186.37,23.21,214.6,231.07,5.83
1766934000,5,873.53,0.0,5.51,178.07,21.7,220.46,238.19,7.58
1766937600,5,918.57,0.0,6.2,169.2,20.3,222.52,241.44,8.97
1766941200,5,978.99,0.0,7.2,158.41,18.78,228.03,248.2,9.87
1766944800,5,1041.73,0.0,8.12,147.54,17.91,235.39,256.41,9.62
1766948400,5,1099.34,0.0,8.91,137.17,17.78,241.68,263.2,8.65
1766952000,5,1159.31,0.0,9.83,128.44,18.36,248.3,270.26,7.66
1766955600,5,1222.09,0.0,10.88,120.56,19.53,255.13,277.54,6.85
1766959200,5,1288.29,0.0,12.25,112.1,20.99,262.29,285.11,6.03
1766962800,5,1356.46,0.0,13.85,104.19,22.68,270.61,293.6,5.3
1766966400,5,1400.75,0.0,14.97,98.61,25.19,276.9,299.56,4.64
1766970000,5,1375.14,0.0,14.9,98.85,29.63,278.33,300.46,3.94
1766973600,5,1392.76,0.1,16.96,95.43,30.5,282.4,305.27,4.06
1766977200,5,1381.36,0.85,18.32,98.16,32.06,281.51,305.03,4.25
1766980800,5,1188.98,1.36,16.51,118.74,40.54,259.5,281.44,2.92
1766984400,5,1098.79,1.43,14.92,140.74,42.17,253.15,274.81,2.49
1766988000,5,1047.49,1.15,12.89,168.13,42.69,257.58,279.24,2.23
1766991600,5,863.46,0.56,7.67,199.04,40.78,229.72,248.64,1.05
1766995200,5,752.69,0.29,4.82,212.15,36.71,206.5,223.57,0.87
1766998800,5,711.63,0.19,4.07,217.32,34.02,197.85,214.17,0.86
1767002400,5,699.08,0.12,4.29,218.72,31.68,194.84,210.9,1.14
1767006000,5,698.59,0.04,4.99,213.75,29.28,194.0,210.09,1.63
1767009600,5,705.29,0.0,4.96,206.72,27.58,192.92,209.21,2.24
1767013200,5,746.91,0.0,5.64,195.87,25.19,200.87,218.48,4.03
1767016800,5,816.59,0.0,7.04,182.77,22.68,208.99,228.82,7.45
1767020400,5,888.85,0.0,8.16,170.09,20.84,216.23,238.1,9.57
1767024000,5,952.6,0.0,9.07,157.33,19.27,221.83,245.41,10.44
1767027600,5,1034.1,0.0,10.19,145.27,18.09,230.28,255.72,11.31
1767031200,5,1126.19,0.0,11.49,133.43,17.42,241.24,268.28,12.14
1767034800,5,1216.25,0.0,12.8,122.02,17.02,252.06,280.38,12.88
1767038400,5,1317.58,0.0,14.54,111.57,16.61,264.7,294.25,12.72
1767042000,5,1431.98,0.0,16.81,101.3,16.33,278.66,309.0,11.56
1767045600,5,1537.69,0.0,19.17,91.87,16.77,291.8,322.29,9.59
1767049200,5,1632.33,0.0,21.1,85.39,18.51,304.5,334.7,7.35
1767052800,5,1691.49,0.0,22.2,81.91,21.86,313.56,342.99,5.55
1767056400,5,1614.7,0.0,20.57,85.26,29.47,305.86,333.57,3.19
1767060000,5,1579.76,0.17,21.71,82.21,32.61,299.11,326.39,2.68
1767063600,5,1520.28,1.34,22.14,85.25,36.3,288.37,315.27,2.46
1767067200,5,1195.97,1.8,18.11,104.27,45.73,239.45,262.48,0.94
1767070800,5,1077.67,1.8,15.65,126.05,45.02,223.06,244.91,0.72
1767074400,5,1049.19,1.41,13.38,152.81,42.64,227.3,249.03,0.94
1767078000,5,943.2,0.74,8.67,182.84,40.78,218.19,238.26,0.67
1767081600,5,864.63,0.38,5.62,201.45,38.68,210.83,229.49,0.37
1767085200,5,835.02,0.23,4.6,211.81,36.89,210.69,228.74,0.4
1767088800,5,847.86,0.16,5.43,213.45,33.52,219.89,238.25,1.3
1767092400,5,886.26,0.06,7.42,205.16,29.21,229.26,248.55,3.96
1767096000,5,924.69,0.0,8.23,194.08,26.5,234.41,254.72,6.3
1767099600,5,959.84,0.0,8.03,184.59,25.05,239.81,261.24,7.61
1767103200,5,984.0,0.0,7.51,177.12,23.89,244.34,266.6,8.02
1767106800,5,992.29,0.0,6.67,171.18,23.22,246.39,268.81,7.86
1767110400,5,983.55,0.0,5.86,167.78,23.05,246.32,268.43,7.09
1767114000,5,1015.66,0.0,6.13,160.57,21.22,251.2,273.99,7.89
1767117600,5,1065.92,0.0,6.72,151.85,19.49,258.8,282.39,9.12
1767121200,5,1134.97,0.0,7.58,141.86,18.04,268.26,293.02,10.67
1767124800,5,1232.88,0.0,8.89,131.63,16.85,282.04,308.21,11.54
1767128400,5,1371.04,0.0,11.01,120.33,16.11,300.67,326.66,11.67
1767132000,5,1548.48,0.0,14.31,108.09,16.26,322.78,349.7,10.55
1767135600,5,1735.89,0.0,18.18,97.41,17.27,345.81,375.98,8.47
1767139200,5,1878.5,0.0,21.31,90.56,20.01,362.95,394.88,6.44
1767142800,5,1819.65,0.0,20.16,95.89,29.7,359.47,390.0,4.19
1767146400,5,1810.26,0.16,22.37,96.17,33.8,354.71,385.19,3.66
1767150000,5,1747.21,0.93,23.6,101.36,38.19,341.07,370.87,3.45
1767153600,5,1427.42,1.49,20.39,120.86,50.87,292.28,317.48,1.4
1767157200,5,1279.39,1.67,18.24,139.23,52.51,266.3,289.48,1.41
1767160800,5,1170.9,1.42,16.16,162.47,52.72,255.83,277.8,1.56
1767164400,5,1106.94,0.99,13.56,190.82,53.43,258.93,280.41,1.79
1767168000,5,1092.94,0.64,11.33,212.68,52.36,270.58,292.26,3.18
1767171600,5,1083.31,0.4,10.39,226.84,51.88,277.53,299.38,4.93
1767175200,5,1090.62,0.22,10.93,231.85,51.07,283.32,305.55,6.94
1767178800,5,1108.88,0.06,11.72,226.88,48.65,288.26,310.84,8.32
1767182400,5,1128.11,0.0,10.4,218.05,45.63,293.37,316.19,8.19
1767186000,5,1145.92,0.0,8.36,210.07,41.35,299.06,322.26,7.04
1767189600,5,1175.76,0.0,7.36,202.74,37.81,306.14,330.17,6.91
1767193200,5,1198.92,0.0,6.64,195.56,34.79,311.74,336.35,6.76
1767196800,5,1212.69,0.0,6.25,187.01,31.43,314.76,339.69,6.76
1767200400,5,1243.99,0.0,6.39,178.39,28.4,319.96,345.48,7.65
1767204000,5,1284.5,0.0,6.8,168.97,26.42,326.1,352.11,9.57
1767207600,5,1334.28,0.0,7.37,158.96,25.26,332.4,358.76,12.13
1767211200,5,1399.42,0.0,8.03,148.75,24.2,341.44,365.94,14.11
1767214800,5,1475.6,0.0,8.92,138.88,23.38,351.42,372.98,15.62
1767218400,5,1568.13,0.0,10.37,127.72,23.21,359.95,380.05,17.7
1767222000,5,1682.02,0.0,12.6,116.92,23.39,374.44,395.5,20.02
1767225600,5,1805.04,0.0,15.45,106.61,23.72,389.57,412.42,21.67
1767315600,5,1926.11,0.0,19.26,93.95,22.8,370.1,392.08,0.96
1767319200,5,1959.6,0.15,23.51,88.47,24.02,361.72,388.31,1.31
1767322800,5,1990.4,1.32,25.82,90.06,26.43,356.22,386.18,1.59
1767326400,5,1837.3,1.9,23.75,109.2,35.88,335.81,365.44,0.96
1767330000,5,1702.93,1.79,21.87,134.8,42.4,321.45,350.4,0.88
1767333600,5,1618.95,1.39,20.07,167.3,46.74,320.49,349.12,1.01
1767337200,5,1500.6,0.9,17.03,203.0,54.46,320.6,347.79,0.75
1767340800,5,1447.85,0.54,14.27,227.57,56.83,330.73,357.14,0.57
1767344400,5,1396.78,0.31,12.93,239.87,57.86,332.1,357.66,0.51
1767348000,5,1356.23,0.15,12.76,240.63,56.27,328.57,353.41,0.46
1767351600,5,1321.48,0.04,12.3,234.02,51.02,322.1,346.06,0.39
1767355200,5,1277.92,0.0,9.6,227.8,45.93,311.96,334.62,0.28
1767358800,5,1213.0,0.0,6.79,222.18,41.52,296.56,317.77,0.26
1767362400,5,1172.02,0.0,5.72,214.68,36.9,285.86,306.45,0.39
1767366000,5,1134.23,0.0,5.12,206.86,33.41,276.16,296.2,0.56
1767369600,5,1086.26,0.0,4.71,197.85,29.87,264.83,284.08,0.59
1767373200,5,1041.85,0.0,4.43,189.77,26.88,255.65,273.95,0.53
1767376800,5,1008.95,0.0,4.15,181.99,24.29,249.25,266.42,0.45
1767380400,5,989.18,0.0,4.0,173.51,21.64,245.98,262.19,0.42
1767384000,5,1008.29,0.0,4.26,163.45,19.02,250.82,266.75,0.41
1767387600,5,1067.89,0.0,4.92,152.09,17.09,263.5,279.66,0.42
1767391200,5,1176.28,0.0,5.98,139.27,15.32,284.56,300.09,0.5
1767394800,5,1318.09,0.0,7.21,126.15,13.53,311.54,327.08,0.55
1767398400,5,1482.16,0.0,8.76,113.39,12.19,340.9,357.13,0.49
1767402000,5,1615.27,0.0,10.53,104.65,13.17,360.0,378.62,0.45
1767405600,5,1724.26,0.05,13.64,96.7,15.55,368.66,390.01,0.57
1767409200,5,1766.6,0.58,16.58,93.1,20.48,364.42,387.69,0.71
1767412800,5,1696.41,1.37,17.46,99.71,29.32,343.72,367.8,0.73
1767416400,5,1634.14,1.66,17.34,115.33,34.41,327.54,352.19,0.93
1767420000,5,1576.14,1.37,16.15,142.84,37.46,319.61,344.62,1.3
1767423600,5,1506.9,0.92,13.63,176.98,38.34,319.0,343.83,1.54
1767427200,5,1411.45,0.56,10.83,201.29,36.34,316.41,340.4,1.66
1767430800,5,1333.96,0.34,9.5,214.15,34.94,310.3,333.49,1.8
1767434400,5,1277.92,0.18,9.61,217.24,34.52,304.14,326.92,1.7
1767438000,5,1235.0,0.05,10.31,211.12,34.5,295.14,317.48,1.77
1767441600,5,1205.67,0.0,9.85,201.8,34.53,288.68,310.66,1.63
1767445200,5,1182.71,0.0,8.78,191.28,33.45,283.85,305.76,1.27
1767448800,5,1173.82,0.0,8.32,181.87,32.42,280.99,303.27,1.14
1767452400,5,1172.61,0.0,8.06,173.32,31.23,280.4,303.11,0.98
1767456000,5,1166.77,0.0,7.71,165.77,29.11,279.81,302.71,0.84
1767459600,5,1167.11,0.0,7.35,158.93,26.07,279.36,302.24,0.76
1767463200,5,1159.74,0.0,6.91,152.23,22.56,276.69,299.04,0.71
1767466800,5,1152.78,0.0,6.42,145.17,19.31,271.52,293.17,0.81
1767470400,5,1153.95,0.0,6.31,137.09,16.59,265.4,286.64,0.99
1767474000,5,1168.13,0.0,6.79,127.35,14.41,256.95,278.07,1.18
1767477600,5,1200.9,0.0,8.18,115.97,12.86,248.21,269.66,1.26
1767481200,5,1254.12,0.0,10.28,104.68,11.86,241.65,263.78,1.26
1767484800,5,1322.1,0.0,12.89,94.47,11.29,238.91,261.94,1.21
1767488400,5,1387.28,0.0,15.96,85.85,11.39,234.26,258.22,1.28
1767492000,5,1485.01,0.31,19.91,78.61,11.57,235.33,260.6,1.48
1767495600,5,1608.99,1.81,22.23,77.9,12.94,245.2,271.86,1.59
1767499200,5,1385.84,1.47,18.65,108.83,27.56,236.38,258.53,0.48
1767502800,5,1285.96,1.46,17.3,131.25,33.74,232.66,253.55,0.58
1767506400,5,1243.88,1.25,15.86,156.59,35.51,237.05,257.91,0.84
1767510000,5,1128.73,0.78,12.63,180.38,34.84,231.33,250.88,0.68
1767513600,5,1020.53,0.42,10.16,192.25,32.81,222.98,241.29,0.64
1767517200,5,933.6,0.22,9.15,195.04,31.46,211.9,229.27,0.64
1767520800,5,878.19,0.1,9.24,193.01,30.03,202.2,218.92,0.66
1767524400,5,857.13,0.02,9.86,186.57,28.39,197.3,213.84,0.76
1767528000,5,854.54,0.0,9.75,179.1,27.1,195.83,212.42,0.76
1767531600,5,851.95,0.0,9.2,170.9,25.7,193.58,210.33,0.84
1767535200,5,854.64,0.0,8.96,160.65,23.81,190.53,207.64,1.1
1767538800,5,861.08,0.0,8.78,150.73,21.6,187.12,204.55,1.3
1767542400,5,855.75,0.0,8.65,140.11,18.6,179.95,197.37,1.48
1767546000,5,883.93,0.0,9.66,127.86,15.83,175.97,194.15,1.72
1767549600,5,915.9,0.0,10.9,115.28,14.04,171.13,189.97,1.7
1767553200,5,946.9,0.0,12.19,104.56,13.54,165.73,185.17,1.54
1767556800,5,984.33,0.0,13.66,95.4,13.16,162.16,182.11,1.35
1767560400,5,1031.19,0.0,15.6,87.15,13.29,160.15,180.49,1.05
1767564000,5,1069.65,0.0,17.56,79.67,14.82,158.11,178.25,0.72
1767567600,5,1148.25,0.0,20.9,71.12,15.77,160.03,180.51,0.56
1767571200,5,1213.95,0.0,23.93,63.27,16.99,160.91,181.32,0.51
1767574800,5,1201.46,0.0,25.25,58.33,20.28,155.26,175.01,0.42
1767578400,5,1178.65,0.29,27.07,55.41,24.42,149.07,168.71,0.51
1767582000,5,1147.92,2.13,27.07,58.58,29.35,144.08,163.8,0.58
1767585600,5,937.22,2.91,23.12,75.8,37.68,123.32,140.61,0.38
1767589200,5,870.7,3.2,20.8,92.67,38.35,119.49,136.42,0.51
1767592800,5,855.44,2.79,18.87,112.23,37.05,124.59,141.72,0.73
1767596400,5,707.19,1.34,11.11,136.98,30.81,114.32,128.15,0.2
1767600000,5,635.24,0.6,6.48,152.41,26.34,114.2,126.3,0.0
1767603600,5,615.55,0.34,5.01,160.36,24.32,116.7,128.25,0.0
1767607200,5,616.44,0.21,5.19,163.26,22.95,118.32,129.76,0.0
1767610800,5,631.1,0.08,6.65,159.52,21.77,118.31,129.99,0.06
1767614400,5,655.17,0.0,7.83,153.46,21.31,118.17,130.32,0.27
1767618000,5,692.7,0.0,8.4,146.83,21.3,119.69,132.77,0.86
1767621600,5,747.71,0.0,9.24,140.32,21.61,124.19,138.74,1.49
1767625200,5,809.11,0.0,10.03,134.26,22.54,131.87,147.93,1.53
1767628800,5,859.96,0.0,10.55,128.48,23.86,138.69,156.01,1.35
1767632400,5,918.49,0.0,11.4,123.21,25.29,146.17,164.75,1.15
1767636000,5,981.89,0.0,12.63,117.05,26.57,153.78,173.32,0.85
1767639600,5,1038.06,0.0,14.01,110.15,27.7,160.14,180.22,0.59
1767643200,5,1094.7,0.0,15.67,103.57,29.15,166.28,186.7,0.42
1767646800,5,1156.62,0.0,17.73,96.45,30.38,172.3,193.05,0.33
1767650400,5,1216.56,0.0,20.17,88.74,31.1,177.0,197.85,0.3
1767654000,5,1264.23,0.0,22.06,83.17,31.97,180.08,200.73,0.3
1767657600,5,1276.34,0.0,22.79,79.89,33.38,179.42,199.5,0.29
1767661200,5,1221.07,0.0,21.97,79.77,36.04,172.31,191.67,0.25
1767664800,5,1195.48,0.17,23.33,80.24,36.7,170.05,189.56,0.23
1767668400,5,1138.94,1.43,22.78,88.32,37.88,165.85,185.3,0.26
1767672000,5,1005.02,2.18,18.7,105.7,39.46,155.38,173.61,0.23
1767675600,5,977.55,2.22,16.41,124.62,37.37,158.43,176.61,0.36
1767679200,5,959.57,1.7,13.71,149.31,35.16,166.57,184.6,0.54
1767682800,5,809.69,0.85,8.48,177.42,30.69,153.29,168.2,0.57
1767686400,5,692.64,0.44,5.35,190.48,25.85,138.55,150.99,0.37
1767690000,5,653.56,0.29,4.51,197.28,23.78,133.07,144.65,0.36
1767693600,5,653.61,0.21,5.01,201.74,23.12,132.07,143.61,0.57
1767697200,5,672.58,0.1,6.69,198.89,22.89,132.11,144.07,1.03
1767700800,5,703.86,0.0,7.88,191.12,23.23,132.77,145.35,1.5
1767704400,5,740.89,0.0,8.07,181.45,23.78,135.42,148.94,1.92
1767708000,5,790.59,0.0,8.72,171.91,24.56,142.92,157.87,1.99
1767711600,5,842.49,0.0,9.43,163.04,25.72,151.99,168.34,1.79
1767715200,5,890.67,0.0,10.21,152.41,25.85,158.56,176.23,1.58
1767718800,5,962.1,0.0,11.59,141.28,25.26,167.08,186.48,1.35
1767722400,5,1034.44,0.0,13.02,130.53,24.9,174.09,194.67,1.05
1767726000,5,1093.37,0.0,14.24,120.29,24.79,178.16,199.24,0.76
1767729600,5,1152.7,0.0,15.45,111.82,25.1,182.2,203.5,0.57
1767733200,5,1217.74,0.0,16.89,103.6,25.46,186.82,208.21,0.46
1767736800,5,1297.1,0.0,18.83,94.66,26.28,192.69,214.07,0.36
1767740400,5,1378.68,0.0,20.9,86.88,28.03,198.71,219.82,0.33
1767744000,5,1425.85,0.0,22.37,81.16,30.74,201.61,222.05,0.3
1767747600,5,1392.83,0.0,22.4,80.0,35.16,197.0,216.83,0.27
1767751200,5,1379.05,0.26,24.79,80.28,37.58,196.45,216.98,0.31
1767754800,5,1338.44,1.85,24.64,89.71,41.09,197.08,218.34,0.34
1767758400,5,1181.27,2.51,21.13,112.51,47.14,190.13,210.71,0.29
1767762000,5,1125.53,2.34,18.95,137.27,47.24,194.6,215.14,0.36
1767765600,5,1120.66,1.81,16.69,166.57,45.41,208.1,228.88,0.53
1767769200,5,957.87,0.97,10.83,196.88,40.87,193.49,211.24,0.59
1767772800,5,820.0,0.49,6.81,213.34,35.97,177.6,192.84,0.56
1767776400,5,769.62,0.31,5.58,222.04,33.54,172.8,187.21,0.53
1767780000,5,762.95,0.21,6.07,225.74,31.74,173.05,187.6,0.85
1767783600,5,784.14,0.1,7.88,220.36,29.4,175.45,190.72,1.46
1767787200,5,818.36,0.0,8.89,210.06,27.51,177.13,193.33,2.07
1767790800,5,864.94,0.0,9.02,197.5,25.89,180.74,198.21,2.55
1767794400,5,932.72,0.0,9.96,183.19,24.4,186.96,206.28,3.07
1767798000,5,1006.54,0.0,10.98,169.1,23.61,193.9,214.93,3.32
1767801600,5,1059.83,0.0,11.8,156.53,23.42,198.18,220.2,3.08
1767805200,5,1125.27,0.0,12.87,144.9,22.73,204.19,227.02,2.61
1767808800,5,1178.25,0.0,13.79,134.01,21.91,208.13,230.98,1.94
1767812400,5,1211.21,0.0,14.31,124.22,21.31,208.25,230.45,1.4
1767816000,5,1238.18,0.0,14.87,117.41,21.81,209.15,230.68,1.04
1767819600,5,1277.17,0.0,15.64,111.79,23.35,213.22,234.5,0.77
1767823200,5,1312.09,0.0,16.43,106.66,26.4,218.24,239.37,0.56
1767826800,5,1375.52,0.0,17.98,99.36,29.76,226.6,247.84,0.47
1767830400,5,1431.82,0.0,19.87,92.55,33.88,233.15,254.58,0.41
1767834000,5,1392.27,0.0,19.48,95.32,40.48,227.74,249.31,0.32
1767837600,5,1404.11,0.13,21.8,97.13,41.2,231.15,253.52,0.37
1767841200,5,1402.92,1.22,23.43,106.12,40.99,235.66,258.78,0.41
1767844800,5,1290.98,1.87,20.42,129.28,43.13,231.73,254.38,0.38
1767848400,5,1264.68,1.83,17.95,155.04,41.38,239.43,262.35,0.54
1767852000,5,1271.46,1.36,15.04,187.12,39.23,256.75,280.29,0.78
1767855600,5,1155.76,0.74,9.94,221.47,37.19,250.09,271.66,0.88
1767859200,5,1033.04,0.41,6.54,239.22,34.09,232.58,251.99,0.87
1767862800,5,972.62,0.27,5.62,246.62,31.93,223.24,241.77,0.87
1767866400,5,936.07,0.19,6.12,248.24,30.52,216.57,234.86,1.09
1767870000,5,907.92,0.08,7.59,238.78,28.86,207.67,225.8,1.53
1767873600,5,893.2,0.0,8.31,223.95,27.72,199.96,218.16,2.03
1767877200,5,887.97,0.0,8.3,202.92,25.66,191.77,210.32,2.57
1767880800,5,930.14,0.0,9.23,183.03,23.41,193.28,213.32,3.04
1767884400,5,1000.31,0.0,10.06,168.49,22.61,203.87,225.95,3.1
1767888000,5,1061.04,0.0,10.76,154.31,21.58,212.04,235.78,2.96
1767891600,5,1156.33,0.0,12.23,139.8,20.05,224.13,249.8,2.8
